0.2000	0.4286	0.4286	0.0000	0.0000	0.2000	0.0000	0.0455
0.4000	0.0000	0.0000	0.0000	0.0625	0.2000	0.0476	0.0000
0.0000	0.0000	0.0000	0.0000	0.3125	0.0000	0.0476	0.0455
0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
0.2000	0.1429	0.4286	0.0000	0.2500	0.2000	0.2381	0.0000
0.0000	0.1429	0.0000	0.0000	0.1250	0.0000	0.0952	0.0000
0.1000	0.2857	0.0000	0.0000	0.2500	0.0000	0.2381	0.4091
0.1000	0.0000	0.1429	0.0000	0.0000	0.4000	0.3333	0.5000
