0.1250	0.3333	0.1111	0.0000	0.1250	0.0769	0.0000	0.0714
0.2500	0.0000	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000
0.1250	0.0000	0.2222	0.5000	0.0000	0.0769	0.2308	0.0000
0.0000	0.0000	0.2222	0.0000	0.0000	0.0000	0.0769	0.0714
0.3750	0.6667	0.2222	0.0000	0.3333	0.3077	0.3077	0.0714
0.0000	0.0000	0.1111	0.0000	0.2083	0.0769	0.1538	0.2857
0.0000	0.0000	0.1111	0.2500	0.2500	0.2308	0.0000	0.1429
0.1250	0.0000	0.0000	0.2500	0.0417	0.2308	0.2308	0.3571
